entity_type;bundle;deleted;entity_id;revision_id;language;delta;field_illustration2_fid;field_illustration2_alt;field_illustration2_title;field_illustration2_width;field_illustration2_height
node;imprimeur_lithographe;0;22251;22251;und;7;4163;"";Kemble et Miss Smithson dans Romeo et Juliette;1009;1566
node;imprimeur_lithographe;0;22255;22255;und;0;3127;"";Le Pilori;834;622
node;imprimeur_lithographe;0;22255;22255;und;1;3128;"";Le soleil du 24 février;451;652
node;imprimeur_lithographe;0;22261;22261;und;0;3129;"";Les femmes vengées ou les révélations d'un ange;1024;1477
node;imprimeur_lithographe;0;22261;22261;und;1;3130;"";Les femmes vengées...;360;578
node;imprimeur_lithographe;0;22267;22267;und;0;3013;"";La duchesse de Berry, passe du Brick la Capricieuse...;855;670
node;imprimeur_lithographe;0;22267;22267;und;1;3014;"";L'espoir de la veuve;448;648
node;imprimeur_lithographe;0;22267;22267;und;2;3015;"";Jules Mercier, chansonnier saint-simonien;293;402
node;imprimeur_lithographe;0;22267;22267;und;3;3016;"";Les trois cousins;422;578
node;imprimeur_lithographe;0;22269;22269;und;0;1894;"";Petites Affiches [A. N., F/18/1785];3029;2317
node;imprimeur_lithographe;0;22269;22269;und;1;1895;"";Petites Affiches [A. N., F/18/1785];3161;2457
node;imprimeur_lithographe;0;22269;22269;und;2;3003;"";Papier à en-tête [A. N. F/18/1759];1116;2381
node;imprimeur_lithographe;0;22273;22273;und;0;3000;"";Papier à en-tête, 1867. [A. N. 1759];2271;2622
node;imprimeur_lithographe;0;22273;22273;und;1;3001;"";Papier à en-tête, 1871. [A. N. 1759];1740;3061
node;imprimeur_lithographe;0;22273;22273;und;2;3008;"";Papier à en-tête, 1862. [A. N.];1548;2105
node;imprimeur_lithographe;0;22273;22273;und;3;3009;"";Papier à en-tête, 1856. [A. N.];2141;2262
node;imprimeur_lithographe;0;22273;22273;und;4;3010;"";Papier à en-tête, 1862. [A. N.];1190;2768
node;imprimeur_lithographe;0;22273;22273;und;5;3011;"";Schlax, l'homme serpent. Affiche.;826;636
node;imprimeur_lithographe;0;22273;22273;und;6;3012;"";L'écuyer quadrumane;859;645
node;imprimeur_lithographe;0;22273;22273;und;7;3017;"";À la Ville de Saint-Denis;501;646
node;imprimeur_lithographe;0;22273;22273;und;8;3018;"";Au Tapis rouge;228;686
node;imprimeur_lithographe;0;22273;22273;und;9;3019;"";Concert de l'Exposition internationale;491;689
node;imprimeur_lithographe;0;22273;22273;und;10;3020;"";Au Pauvre Jacques;402;686
node;imprimeur_lithographe;0;22273;22273;und;11;3021;"";Au Pauvre Jacques. Jouets.;524;701
node;imprimeur_lithographe;0;22273;22273;und;12;3451;"";Carte publicitaire [Coll. particulière];599;379
node;imprimeur_lithographe;0;22274;22274;und;0;3039;"";Le catéchisme carliste;805;619
node;imprimeur_lithographe;0;22274;22274;und;1;3040;"";Le père Fanfantin;481;660
node;imprimeur_lithographe;0;22274;22274;und;2;3041;"";La balance du journaliste;409;578
node;imprimeur_lithographe;0;22274;22274;und;3;3042;"";Souvenirs intimes du temps de l'Empire;495;657
node;imprimeur_lithographe;0;22278;22278;und;0;3049;"";A. Raymond. Exemple de motif or.  [A. N.];2328;2390
node;imprimeur_lithographe;0;22278;22278;und;1;3050;"";A. Raymond. Exemple de motif or.  [A. N.];2242;1275
node;imprimeur_lithographe;0;22278;22278;und;2;3051;"";A. Raymond. Exemple de motif or.  [A. N.];2378;2337
node;imprimeur_lithographe;0;22285;22285;und;0;689;"";" Menu du ""Diné [sic] du 24 X.bre"" 1860";563;777
node;imprimeur_lithographe;0;22285;22285;und;1;2952;"";Traité théorique et pratique de lithographie;1024;1368
node;imprimeur_lithographe;0;22285;22285;und;2;2953;"";Carte du bois de Boulogne;780;613
node;imprimeur_lithographe;0;22285;22285;und;3;2954;"";Les arts et l'industrie;369;477
node;imprimeur_lithographe;0;22285;22285;und;4;2955;"";Les arts et l'industrie;485;720
node;imprimeur_lithographe;0;22285;22285;und;5;2956;"";Excursions au Maroc;1438;1054
node;imprimeur_lithographe;0;22285;22285;und;6;3601;"";Chants et chansons populaires de la France  [Coll. H-J. M.];1539;2547
node;imprimeur_lithographe;0;22287;22287;und;0;2950;"";Convoi funèbre de Napoléon;846;658
node;imprimeur_lithographe;0;22287;22287;und;1;2951;"";Carte de F. Jacob fils  [A. N.];3253;2253
node;imprimeur_lithographe;0;22294;22294;und;0;2904;"";Exemple de papier doré et gauffré.  A. N. F/18/1762;2385;2316
node;imprimeur_lithographe;0;22294;22294;und;1;2905;"";Le mariage de Napoléon et Eugénie;415;592
node;imprimeur_lithographe;0;22298;22298;und;0;2900;"";Exemple de planche de La Propagande  [A. N. F/18/1762];2042;2917
node;imprimeur_lithographe;0;22301;22301;und;0;491;""; M.M. Frédérick et Ménier dans Cardillac., 1824;1024;1558
node;imprimeur_lithographe;0;22301;22301;und;1;493;""; Mme Montano, rôle d'Elvire / C. Fauconnier;1024;1552
node;imprimeur_lithographe;0;22301;22301;und;2;494;""; Marc-Antoine Désaugiers, portrait;1024;1354
node;imprimeur_lithographe;0;22301;22301;und;3;495;""; Montjoie. Académie Royale de Musique / Vigneron;1024;1410
node;imprimeur_lithographe;0;22301;22301;und;4;496;"";Michele Enrico Carafa / L. Dupré;1024;1558
node;imprimeur_lithographe;0;22301;22301;und;5;2958;"";Squelette d'une femme de 22 ans remarquable pendant sa vie par sa beauté  [BIUSanté];722;922
node;imprimeur_lithographe;0;22301;22301;und;6;2975;"";Anatomie descriptive  [Tolosana];426;579
node;imprimeur_lithographe;0;22301;22301;und;7;2959;"";Réducteur de la colonne vertébrale [BIUSanté];664;918
node;imprimeur_lithographe;0;22301;22301;und;8;2960;"";Complainte d'un aveugle...;501;688
node;imprimeur_lithographe;0;22301;22301;und;9;2961;"";Le Diable boiteux;720;613
node;imprimeur_lithographe;0;22301;22301;und;10;2962;"";La vertu chancelante;442;565
node;imprimeur_lithographe;0;22301;22301;und;11;2976;"";Le départ;724;631
node;imprimeur_lithographe;0;22301;22301;und;12;2977;"";Bernard-Léon dans Les Emprunts à la mode;462;636
node;imprimeur_lithographe;0;22301;22301;und;13;2978;"";Pitrot dans Le Tableau parlant;464;701
node;imprimeur_lithographe;0;22304;22304;und;0;497;""; Lady Scord (La Discorde), faisant de l'alchimie politique : [estampe;1247;1054
node;imprimeur_lithographe;0;22304;22304;und;1;498;"";Égire (Fuite) en 1849 du Sultan Mahomet Vasistas I.er : [estampe];1024;1322
node;imprimeur_lithographe;0;22304;22304;und;2;499;""; Le cauchemar de la Mère Rouge : [estampe], 1849;1024;1332
node;imprimeur_lithographe;0;22304;22304;und;3;500;""; Le Destin. Tarots français... : [affiche], 1844;1024;1260
node;imprimeur_lithographe;0;22304;22304;und;4;2964;"";Le Magasin des enfans;416;628
node;imprimeur_lithographe;0;22306;22306;und;0;2998;"";En-tête de papier à lettres, 1878.  [A. N. F/18/1763];2033;1166
node;imprimeur_lithographe;0;22306;22306;und;1;2999;"";Papier à lettres, 1878.   [A. N. F/18/1763];1238;3049
node;imprimeur_lithographe;0;22310;22310;und;0;2994;"";Panorama de l'Allemagne. Annonce.;419;572
node;imprimeur_lithographe;0;22315;22315;und;0;2584;"";Chaussures à vis Deroy;1024;1322
node;imprimeur_lithographe;0;22318;22318;und;0;502;"";" ""Faut t'y être revenu de Moscow sans blessure pour se voir tuer dans les rues de Paris, par un gendarme !!"", gémit un insurgé blessé";1280;1054
node;imprimeur_lithographe;0;22318;22318;und;1;503;"";" ""Tuez en !... tuez en beaucoup... afin qu'on nous venge."" crie, en s'offrant aux balles des grenadiers, un émeutier, debout sur les cadavres de ses camarades : [estampe]";1286;1054
node;imprimeur_lithographe;0;22318;22318;und;2;504;"";Mappe-monde, 1829;1536;1044
node;imprimeur_lithographe;0;22318;22318;und;3;505;"";Mort Du Duc De Berry : [estampe];1257;1054
node;imprimeur_lithographe;0;22318;22318;und;4;506;"";Départ De Nantes. N° 7 : [estampe];1177;1054
node;imprimeur_lithographe;0;22318;22318;und;5;507;""; Macédoine Patriotique. N° 3 : [estampe];1445;1054
node;imprimeur_lithographe;0;22318;22318;und;6;509;""; Tempête A L'Embouchure De La Gironde. N° 8 : [estampe];1362;1054
node;imprimeur_lithographe;0;22318;22318;und;7;510;""; La Saint Charles : [estampe];1245;1054
node;imprimeur_lithographe;0;22318;22318;und;8;511;"";Marie Caroline : [estampe], 1833;1024;1413
node;imprimeur_lithographe;0;22318;22318;und;9;687;"";Arrestation De S. A. R. Madame ;930;756
node;imprimeur_lithographe;0;22318;22318;und;10;1305;"";Duchesse de Berry dans sa prison. [BM Nantes];538;736
node;imprimeur_lithographe;0;22318;22318;und;11;1307;"";Je réponds à ceux qui demandent où étaient les royalistes...;1024;1438
node;imprimeur_lithographe;0;22318;22318;und;12;4252;"";Arrestation  de S. A. R. la duchesse de Berry;714;566
node;imprimeur_lithographe;0;22318;22318;und;13;4253;"";C'est sur son berceau que nous lui jurons amour et dévouement;552;477
node;imprimeur_lithographe;0;22318;22318;und;14;4254;"";Ils se relèveront;448;695
node;imprimeur_lithographe;0;22318;22318;und;15;4256;"";Les princes citoyens;479;621
node;imprimeur_lithographe;0;22319;22319;und;0;1718;"";Emma Albertazzi dans le rôle de la Cenerentola;1024;1319
node;imprimeur_lithographe;0;22319;22319;und;1;1722;"";Carlotte Grisi et M. Petitpa dans Giselle;1024;1326
node;imprimeur_lithographe;0;22319;22319;und;2;1719;"";Les Mystères de Paris;1261;1054
node;imprimeur_lithographe;0;22319;22319;und;3;1729;"";L'esclave de Géorgie;1024;1343
node;imprimeur_lithographe;0;22319;22319;und;4;1727;"";Liszt, Trois airs suisses;1024;1337
node;imprimeur_lithographe;0;22319;22319;und;5;1720;"";Le Jardin des plantes;1024;1244
node;imprimeur_lithographe;0;22319;22319;und;6;1723;"";Chute mortelle du duc d'Orléans;1320;1054
node;imprimeur_lithographe;0;22319;22319;und;7;1724;"";Derniers moments du duc d'Orléans;1320;1054
node;imprimeur_lithographe;0;22319;22319;und;8;1725;"";Service funèbre du duc d'Orléans;988;1566
node;imprimeur_lithographe;0;22319;22319;und;9;1726;"";J'attendais...;1024;1412
node;imprimeur_lithographe;0;22319;22319;und;10;1721;"";Invitation au vernissage de l'exposition des produits des manufactures;1024;1547
node;imprimeur_lithographe;0;22319;22319;und;11;1728;"";Essai sur le pali;1219;1053
node;imprimeur_lithographe;0;22320;22320;und;0;2709;"";Appel du Prince impérial;396;596
node;imprimeur_lithographe;0;22320;22320;und;1;2710;"";Plan de l'emplacement d'un marché;1536;1043
node;imprimeur_lithographe;0;22320;22320;und;2;2711;"";Les grandes routes commerciales;787;636
node;imprimeur_lithographe;0;22320;22320;und;3;3687;"";Les Freydo;545;778
node;imprimeur_lithographe;0;22320;22320;und;4;3688;"";Franck Rackson;615;872
node;imprimeur_lithographe;0;22325;22325;und;0;2712;"";Reconstruction de l'Hôtel-Dieu;1485;1054
node;imprimeur_lithographe;0;22327;22327;und;0;2714;"";Le Roi exposé sur son lit de mort;876;625
node;imprimeur_lithographe;0;22327;22327;und;1;2715;"";Le Roi donnant sa bénédiction;739;613
node;imprimeur_lithographe;0;22327;22327;und;2;2716;"";Louis XVIII à ses derniers moments;318;469
node;imprimeur_lithographe;0;22327;22327;und;3;2717;"";Louis XVIII sur son lit de mort;557;448
node;imprimeur_lithographe;0;22328;22328;und;0;2713;"";Louis Napoléon, président;423;613
node;imprimeur_lithographe;0;22329;22329;und;0;512;"";[Galerie militaire : Armée russe, 1852.] Cosaque de la garde impériale;1024;1389
node;imprimeur_lithographe;0;22329;22329;und;1;513;""; [Galerie militaire : Armée russe, 1852.] Tambour et trompette des Grenadiers de la garde à cheval;1024;1389
node;imprimeur_lithographe;0;22329;22329;und;2;514;""; [Galerie militaire : Armée russe, 1852.] Homme d'arme de l'escadron des Montagnards du Caucase;1024;1419
node;imprimeur_lithographe;0;22329;22329;und;3;517;"";Pratiques secrètes de Mlle Lenormand, grand jeu de société 50 livr. à 40° ;1024;1285
node;imprimeur_lithographe;0;22329;22329;und;4;518;""; Les Abus de Paris : abus sociaux, abus littéraires, abus dramatiques... ;1024;1317
node;imprimeur_lithographe;0;22329;22329;und;5;520;""; Les Abus de Paris : 30cs la livraison.;1024;1382
node;imprimeur_lithographe;0;22329;22329;und;6;519;"";S. A. R. Madame, Duchesse De Berry, Se Rendant Prisonnière Au G.al Dermoncourt, 1832;1007;1566
node;imprimeur_lithographe;0;22329;22329;und;7;2706;"";Abd-el-Kader;396;580
node;imprimeur_lithographe;0;22329;22329;und;8;2707;"";The amateur Concert;271;402
node;imprimeur_lithographe;0;22329;22329;und;9;2708;"";Stéphen de la Madelaine;1024;1441
node;imprimeur_lithographe;0;22329;22329;und;10;4262;"";Vénus assise sur un cygne [New York Public Library];760;601
node;imprimeur_lithographe;0;22331;22331;und;0;521;"";Planisphère indiquant l'état des connaissances géographiques en 1875 / par V.-A. Malte-Brun;1249;1054
node;imprimeur_lithographe;0;22331;22331;und;1;523;"";Carte du détroit de Smith pour suivre l'expédition polaire anglaise par V. -A. Malte-Brun... Echelle au 0, 000002 [=1 : 2 000 000 ]. Gravé par Erhard, 1876;921;1566
node;imprimeur_lithographe;0;22331;22331;und;2;524;"";"Carte provisoire... du voyage des lieutenant Cameron entre Ujiji et Cha Kalembi, Afrique équatoriale 1874-1875 / Dessiné sous la direction de M. H. Duveyrier ; par J. Hansen";1318;1054
node;imprimeur_lithographe;0;22331;22331;und;3;525;"";Asie russe et Tartarie chinoise;1344;1054
node;imprimeur_lithographe;0;22331;22331;und;4;526;"";Carte de la Nouvelle-Calédonie indiquant les principaux itinéraires suivis par Mr B. Balansa de 1868 à 1872. Gravé chez Erhard;1383;1054
node;imprimeur_lithographe;0;22331;22331;und;5;527;"";Jardin des Plantes. Bombardement du Museum, du dimanche 8 au mercredi 25 janvier 1871 / Dessiné par A. M. Perrot;1336;1054
node;imprimeur_lithographe;0;22331;22331;und;6;528;"";"Adelina Patti dans le rôle titre de ""La fille du régiment"" de Donizetti";1024;1379
node;imprimeur_lithographe;0;22331;22331;und;7;522;"";Gioacchino Antonio Rossini / H. Mailly, 1869;1024;1413
node;imprimeur_lithographe;0;22331;22331;und;8;2831;"";Julia Hisson;1024;1325
node;imprimeur_lithographe;0;22331;22331;und;9;2832;"";La Chatte blanche;763;629
node;imprimeur_lithographe;0;22331;22331;und;10;2833;"";Ollivier-Iscariote;413;608
node;imprimeur_lithographe;0;22336;22336;und;0;2869;"";Cavaignac en grand uniforme;948;1566
node;imprimeur_lithographe;0;22336;22336;und;1;2870;"";Le duc de Berry;318;454
node;imprimeur_lithographe;0;22336;22336;und;2;2871;"";Lamartine;987;1566
node;imprimeur_lithographe;0;22336;22336;und;3;2872;"";Louis Napoléon représentant du Peuple;326;454
node;imprimeur_lithographe;0;22336;22336;und;4;2873;"";Kleber;691;1203
node;imprimeur_lithographe;0;22336;22336;und;5;2874;"";Nouvelle carte spéciale des routes;818;662
node;imprimeur_lithographe;0;22337;22337;und;0;550;""; Mme Montessu. (Ballet de la belle au bois dorman) [sic], 1829;1335;1054
node;imprimeur_lithographe;0;22337;22337;und;1;551;"";Scènes principales de l'éléphant du Roi de Siam (Pièce en neuf tableaux) (5e) (Théâtre du Cirque Olympique), 1829;1323;1054
node;imprimeur_lithographe;0;22337;22337;und;2;552;""; Don Juan (1er Acte. Théâtre de l'Opéra, 1834;1356;1054
node;imprimeur_lithographe;0;22337;22337;und;3;553;""; Scènes principales de l'éléphant du Roi de Siam (Pièce en neuf tableaux) (4e) (Théâtre du Cirque Olympique);1377;1054
node;imprimeur_lithographe;0;22337;22337;und;4;2821;"";Le duc d'Orléans;429;555
node;imprimeur_lithographe;0;22337;22337;und;5;2822;"";Association de Jésus;379;539
node;imprimeur_lithographe;0;22337;22337;und;6;2823;"";Ferdinand, duc d'Orléans;439;641
node;imprimeur_lithographe;0;22337;22337;und;7;2824;"";Vue prise près de Marly;843;640
node;imprimeur_lithographe;0;22337;22337;und;8;2825;"";Les Huguenots, acte V;801;617
node;imprimeur_lithographe;0;22337;22337;und;9;2826;"";Physionomies théâtrales (boulevard du Temple);473;513
node;imprimeur_lithographe;0;22337;22337;und;10;2827;"";Audry de Puyraveau;336;601
node;imprimeur_lithographe;0;22337;22337;und;11;2828;"";Laponneraye;384;594
node;imprimeur_lithographe;0;22338;22338;und;0;555;""; Ancien hotel de ville de Colmar ;1333;1054
node;imprimeur_lithographe;0;22338;22338;und;1;556;"";Ruines de Schwartzenbourg dit Schlossberg près Munster, 1850;1298;1054
node;imprimeur_lithographe;0;22338;22338;und;2;559;""; Vue générale du Haut-Kœnigsbourg, 1850;1413;1054
node;imprimeur_lithographe;0;22338;22338;und;3;560;""; Cloitre des Unterlinden : avant sa restauration, à Colmar, 1860;1435;1054
node;imprimeur_lithographe;0;22338;22338;und;4;561;""; Vue de Colmar : prise depuis le pont de la Lauch, dit pont Longue, route de Brissac, 1860;1536;1033
node;imprimeur_lithographe;0;22338;22338;und;5;564;"";Strasbourg. Vue prise du Pont couvert, 1860;1536;1040
node;imprimeur_lithographe;0;22338;22338;und;6;2333;"";Cours méthodique, progressif et complet...;940;1566
node;imprimeur_lithographe;0;22338;22338;und;7;2807;"";Vue de l'Exposition de 1867;761;542
node;imprimeur_lithographe;0;22338;22338;und;8;2808;"";Les traineaux;819;627
node;imprimeur_lithographe;0;22338;22338;und;9;2809;"";Bal de l'Opéra;632;526
node;imprimeur_lithographe;0;22338;22338;und;10;2810;"";Embarquement des troupes françaises;657;490
node;imprimeur_lithographe;0;22338;22338;und;11;2811;"";"";631;747
node;imprimeur_lithographe;0;22338;22338;und;12;2812;"";Le Tour du monde  en 80 jours;458;645
node;imprimeur_lithographe;0;22338;22338;und;13;2813;"";Rose Michel;380;607
node;imprimeur_lithographe;0;22346;22346;und;0;949;"";Avis aux amateurs des arts et sciences, 1843.;1024;1543
node;imprimeur_lithographe;0;22346;22346;und;1;947;"";Avis aux commis, garçons et hommes de peine, mars 1848.;1404;1053
node;imprimeur_lithographe;0;22346;22346;und;2;950;"";Avis aux ouvriers gantiers, mars 1848.;1405;1054
node;imprimeur_lithographe;0;22346;22346;und;3;952;"";Société des droits de l'Homme, mars 1848.;1424;1054
node;imprimeur_lithographe;0;22346;22346;und;4;953;"";Aux ouvriers des Ateliers nationaux, mars 1848.;1424;1054
node;imprimeur_lithographe;0;22346;22346;und;5;948;"";Aux ouvriers gantiers, mégissiers, coloristes..., avril 1848.;1411;1054
node;imprimeur_lithographe;0;22346;22346;und;6;955;"";Le Peuple exempt d'impôts, mai 1848.;881;1566
node;imprimeur_lithographe;0;22346;22346;und;7;951;"";Club républicain national, 1848.;1309;1054
node;imprimeur_lithographe;0;22346;22346;und;8;954;"";Club des droits du Peuple,1848.;1368;1054
node;imprimeur_lithographe;0;22349;22349;und;0;3231;"";Amitié, valse pour piano;467;654
